chunksize,conns,delta
4096,2,0.01850009
4096,1,0.01809001
2048,50,0.047060013
2048,49,0.044999838
2048,48,0.047689915
2048,47,0.043450117
2048,46,0.046240091
2048,45,0.061259985
2048,44,0.048900127
2048,43,0.043850183
2048,42,0.040789843
2048,41,0.041429996
2048,40,0.041739941
2048,39,0.044929981
2048,38,0.038399935
2048,37,0.044929981
2048,36,0.042690039
2048,35,0.036629915
2048,34,0.042490005
2048,33,0.043819904
2048,32,0.034669876
2048,31,0.040689945
2048,30,0.039920092
2048,29,0.032850027
2048,28,0.031700134
2048,27,0.032039881
2048,26,0.031049967
2048,25,0.03030014
2048,24,0.030640125
2048,23,0.029579878
2048,22,0.02959013
2048,21,0.031179905
2048,20,0.032310009
2048,19,0.029350042
2048,18,0.025729895
2048,17,0.026760101
2048,16,0.024609804
2048,15,0.02361989
2048,14,0.024719954
2048,13,0.025079966
2048,12,0.026450157
2048,11,0.024800062
2048,10,0.025290012
2048,9,0.024610043
2048,8,0.019910097
2048,7,0.02008009
2048,6,0.021409988
2048,5,0.021869898
2048,4,0.019010067
2048,3,0.020709991
2048,2,0.019819975
2048,1,0.020020008
1024,50,0.05005002
1024,49,0.050740004
1024,48,0.058019876
1024,47,0.052960157
1024,46,0.047930002
1024,45,0.049960136
1024,44,0.049460173
1024,43,0.049790144
1024,42,0.048429966
1024,41,0.048799992
1024,40,0.041379929
1024,39,0.041839838
1024,38,0.045299768
1024,37,0.045639992
1024,36,0.041720152
1024,35,0.039349794
1024,34,0.039109945
1024,33,0.03625989
1024,32,0.04321003
1024,31,0.037250042
1024,30,0.035109997
1024,29,0.03606987
1024,28,0.035880089
1024,27,0.051009893
1024,26,0.038759947
1024,25,0.034640074
1024,24,0.035740137
1024,23,0.031650066
1024,22,0.033639908
1024,21,0.030879974
1024,20,0.028899908
1024,19,0.028669834
1024,18,0.031369925
1024,17,0.031790018
1024,16,0.027979851
1024,15,0.029550076
1024,14,0.027099848
1024,13,0.028270006
1024,12,0.024989843
1024,11,0.025720119
1024,10,0.024809837
1024,9,0.026200056
1024,8,0.024960041
1024,7,0.021260023
1024,6,0.021100044
1024,5,0.024329901
1024,4,0.02203989
1024,3,0.026040077
1024,2,0.025349855
1024,1,0.023159981
512,50,0.070610046
512,49,0.056570053
512,48,0.054830074
512,47,0.052479982
512,46,0.056259871
512,45,0.057290077
512,44,0.055380106
512,43,0.055429935
512,42,0.06099987
512,41,0.053359985
512,40,0.051159859
512,39,0.047559977
512,38,0.047919989
512,37,0.049679995
512,36,0.048120022
512,35,0.050479889
512,34,0.047840118
512,33,0.043279886
512,32,0.045610189
512,31,0.041019917
512,30,0.03963995
512,29,0.046040058
512,28,0.045170069
512,27,0.040329933
512,26,0.03922987
512,25,0.039520025
512,24,0.037689924
512,23,0.037280083
512,22,0.03828001
512,21,0.040790081
512,20,0.038749933
512,19,0.041280031
512,18,0.039520025
512,17,0.036579847
512,16,0.037400007
512,15,0.03433013
512,14,0.035470009
512,13,0.037060022
512,12,0.043689966
512,11,0.033840179
512,10,0.029920101
512,9,0.027699947
512,8,0.030699968
512,7,0.025549889
512,6,0.024290085
512,5,0.022200108
512,4,0.022050142
512,3,0.022010088
512,2,0.024529934
512,1,0.022320032
256,50,0.062480211
256,49,0.06359005
256,48,0.05934
256,47,0.06483984
256,46,0.060409784
256,45,0.057120085
256,44,0.064650059
256,43,0.062410116
256,42,0.059900045
256,41,0.05960989
256,40,0.063910007
256,39,0.056699991
256,38,0.055350065
256,37,0.06614995
256,36,0.056380033
256,35,0.0546
256,34,0.054239988
256,33,0.053550005
256,32,0.052299976
256,31,0.051879883
256,30,0.052190065
256,29,0.050230026
256,28,0.047679901
256,27,0.053459883
256,26,0.04914999
256,25,0.04824996
256,24,0.047100067
256,23,0.053550005
256,22,0.047549963
256,21,0.046640158
256,20,0.051340103
256,19,0.050959826
256,18,0.04618001
256,17,0.042990208
256,16,0.044299841
256,15,0.044549942
256,14,0.055310011
256,13,0.057310104
256,12,0.058759928
256,11,0.057420015
256,10,0.054849863
256,9,0.056869984
256,8,0.053539991
256,7,0.05335021
256,6,0.045779943
256,5,0.049100161
256,4,0.040030003
256,3,0.029299974
256,2,0.03132987
256,1,0.032429934
128,50,0.116810083
128,49,0.100739956
128,48,0.091099977
128,47,0.086459875
128,46,0.087990046
128,45,0.086790085
128,44,0.085019827
128,43,0.086150169
128,42,0.087769985
128,41,0.085340023
128,40,0.085119963
128,39,0.083989859
128,38,0.082210064
128,37,0.082690001
128,36,0.079399824
128,35,0.080370188
128,34,0.088580132
128,33,0.080719948
128,32,0.079599857
128,31,0.079190016
128,30,0.089230061
128,29,0.080029964
128,28,0.080869913
128,27,0.086629868
128,26,0.079859972
128,25,0.077640057
128,24,0.07806015
128,23,0.084429979
128,22,0.073509932
128,21,0.075649977
128,20,0.078830004
128,19,0.071549892
128,18,0.073040009
128,17,0.077209949
128,16,0.07502985
128,15,0.07043004
128,14,0.071259975
128,13,0.06607008
128,12,0.070559978
128,11,0.069060087
128,10,0.06291008
128,9,0.062900066
128,8,0.05982995
128,7,0.062569857
128,6,0.043940067
128,5,0.057260036
128,4,0.076550007
128,3,0.03922987
128,2,0.033390045
128,1,0.030240059
64,50,0.180789948
64,49,0.169270039
64,48,0.176499844
64,47,0.16576004
64,46,0.17076993
64,45,0.168270111
64,44,0.162800074
64,43,0.164059877
64,42,0.16459012
64,41,0.174949884
64,40,0.161549807
64,39,0.15797019
64,38,0.138730049
64,37,0.138669968
64,36,0.13827014
64,35,0.136099815
64,34,0.131079912
64,33,0.161560059
64,32,0.16663003
64,31,0.164929867
64,30,0.133510113
64,29,0.132019997
64,28,0.145990133
64,27,0.132460117
64,26,0.143560171
64,25,0.136680126
64,24,0.138449907
64,23,0.154439926
64,22,0.136889935
64,21,0.135390043
64,20,0.125479937
64,19,0.125130177
64,18,0.131049871
64,17,0.12594986
64,16,0.128479958
64,15,0.120550156
64,14,0.126490116
64,13,0.116349936
64,12,0.13812995
64,11,0.121479988
64,10,0.124850035
64,9,0.120720148
64,8,0.127769947
64,7,0.115530014
64,6,0.096649885
64,5,0.085070133
64,4,0.112699986
64,3,0.08438015
64,2,0.052649975
64,1,0.04460001
1073741824,50,0.051410198
1073741824,49,0.048130035
1073741824,48,0.040789843
1073741824,47,0.041399956
1073741824,46,0.042309999
1073741824,45,0.044810057
1073741824,44,0.045459986
1073741824,43,0.040879965
1073741824,42,0.043410063
1073741824,41,0.040090084
1073741824,40,0.038389921
1073741824,39,0.040770054
1073741824,38,0.039020061
1073741824,37,0.03441
1073741824,36,0.033659935
1073741824,35,0.042339802
1073741824,34,0.041120052
1073741824,33,0.034049988
1073741824,32,0.033619881
1073741824,31,0.032140017
1073741824,30,0.040019989
1073741824,29,0.031500101
1073741824,28,0.029789925
1073741824,27,0.040009975
1073741824,26,0.030479908
1073741824,25,0.031460047
1073741824,24,0.030149937
1073741824,23,0.026520014
1073741824,22,0.029200077
1073741824,21,0.028419971
1073741824,20,5.019260168
1073741824,19,0.023409843
1073741824,18,0.027040005
1073741824,17,0.024379969
1073741824,16,0.029420137
1073741824,15,0.022979975
1073741824,14,0.023679972
1073741824,13,0.024690151
1073741824,12,0.021719933
1073741824,11,0.02312994
1073741824,10,0.020820141
1073741824,9,0.019790173
1073741824,8,0.019840002
1073741824,7,0.019490004
1073741824,6,0.018680096
1073741824,5,0.017719984
1073741824,4,0.017539978
1073741824,3,0.023569822
1073741824,2,0.020060062
1073741824,1,0.018529892
536870912,50,0.061130047
536870912,49,0.048480034
536870912,48,0.0417099
536870912,47,0.045539856
536870912,46,0.043380022
536870912,45,0.054209948
536870912,44,0.041939974
536870912,43,0.041529894
536870912,42,0.041949987
536870912,41,0.039659977
536870912,40,0.038180113
536870912,39,0.038910151
536870912,38,0.036500216
536870912,37,0.045480013
536870912,36,0.037039995
536870912,35,0.034339905
536870912,34,0.032739878
536870912,33,5.022209883
536870912,32,0.031520128
536870912,31,0.030169964
536870912,30,0.031630039
536870912,29,0.030999899
536870912,28,0.029379845
536870912,27,0.028899908
536870912,26,0.027570009
536870912,25,0.025690079
536870912,24,0.025089979
536870912,23,0.026329994
536870912,22,0.025039911
536870912,21,0.023259878
536870912,20,0.025589943
536870912,19,0.02658987
536870912,18,0.021729946
536870912,17,0.022870064
536870912,16,0.024410009
536870912,15,0.022520065
536870912,14,0.023249865
536870912,13,0.021539927
536870912,12,0.02222991
536870912,11,0.021349907
536870912,10,0.020709991
536870912,9,0.021650076
536870912,8,0.024420023
536870912,7,0.019349813
536870912,6,0.019249916
536870912,5,0.019520044
536870912,4,0.020480156
536870912,3,0.015799999
536870912,2,0.018100023
536870912,1,0.018300056
268435456,50,0.043720007
268435456,49,0.042819977
268435456,48,0.042739868
268435456,47,0.041889906
268435456,46,0.041520119
268435456,45,0.042579889
268435456,44,0.043269873
268435456,43,0.047460079
268435456,42,0.042109966
268435456,41,0.038400173
268435456,40,0.038360119
268435456,39,0.041419983
268435456,38,0.039469957
268435456,37,0.037209988
268435456,36,0.038789988
268435456,35,0.039430141
268435456,34,0.034189939
268435456,33,0.042299986
268435456,32,0.03395009
268435456,31,0.035290003
268435456,30,5.023630142
268435456,29,0.036249876
268435456,28,0.030070066
268435456,27,0.027479887
268435456,26,0.026379824
268435456,25,0.028970003
268435456,24,5.022279978
268435456,23,0.044879913
268435456,22,0.03441
268435456,21,9.322440147
268435456,20,5.239930153
268435456,19,6.657209873
268435456,18,0.030819893
268435456,17,0.03399992
268435456,16,0.041900158
268435456,15,0.09506011
268435456,14,0.02421999
268435456,13,0.02489996
268435456,12,0.042580128
268435456,11,0.024290085
268435456,10,0.025540113
268435456,9,0.046250105
268435456,8,0.021899939
268435456,7,0.023309946
268435456,6,0.020499945
268435456,5,0.022969961
268435456,4,0.019230127
268435456,3,0.020339966
268435456,2,0.019680023
268435456,1,0.020639896
134217728,50,0.097150087
134217728,49,0.057990074
134217728,48,0.041370153
134217728,47,0.041650057
134217728,46,0.039740086
134217728,45,0.06362009
134217728,44,0.039119959
134217728,43,0.074709892
134217728,42,0.05445981
134217728,41,0.043159962
134217728,40,0.040060043
134217728,39,0.040570021
134217728,38,0.036550045
134217728,37,0.038770199
134217728,36,0.040650129
134217728,35,0.032699823
134217728,34,0.035830021
134217728,33,0.038009882
134217728,32,0.034199953
134217728,31,0.032449961
134217728,30,0.031860113
134217728,29,0.029229879
134217728,28,0.035640001
134217728,27,0.037389994
134217728,26,0.035589933
134217728,25,0.031960011
134217728,24,0.030090094
134217728,23,0.032859802
134217728,22,0.028670073
134217728,21,0.024700165
134217728,20,0.025749922
134217728,19,0.028829813
134217728,18,0.024950027
134217728,17,0.022259951
134217728,16,0.024179935
134217728,15,0.02154994
134217728,14,0.022759914
134217728,13,0.033040047
1073741824,50,0.06953001
1073741824,49,0.061199903
1073741824,48,0.07852006
1073741824,47,0.061730146
1073741824,46,0.05877018
1073741824,45,0.040650129
1073741824,44,0.06069994
1073741824,43,0.039969921
1073741824,42,0.040260077
1073741824,41,0.049450159
1073741824,40,0.033710003
1073741824,39,0.046740055
1073741824,38,0.03421998
1073741824,37,0.037290096
1073741824,36,0.038849831
1073741824,35,0.036250114
1073741824,34,0.060549974
1073741824,33,0.034369946
1073741824,32,0.03263998
1073741824,31,0.053660154
1073741824,30,0.042950153
1073741824,29,0.033390045
1073741824,28,0.030610085
1073741824,27,0.031709909
1073741824,26,0.051369905
1073741824,25,0.025449991
1073741824,24,0.030709982
1073741824,23,0.045880079
1073741824,22,0.050500154
1073741824,21,0.025039911
1073741824,20,0.041739941
1073741824,19,0.0255301
1073741824,18,0.024339914
1073741824,17,0.022429943
1073741824,16,0.023530006
1073741824,15,0.022170067
1073741824,14,0.022340059
1073741824,13,0.02177
1073741824,12,0.021569967
1073741824,11,0.020519972
1073741824,10,0.021409988
1073741824,9,0.020699978
1073741824,8,0.019060135
1073741824,7,0.021660089
1073741824,6,0.02125001
1073741824,5,0.020780087
1073741824,4,0.020269871
1073741824,3,0.017230034
1073741824,2,0.017050028
1073741824,1,0.018650055
536870912,50,0.054739952
536870912,49,0.039880037
536870912,48,0.040420055
536870912,47,0.053509951
536870912,46,0.043380022
536870912,45,0.04681015
536870912,44,0.042219877
536870912,43,0.037339926
536870912,42,0.059930086
536870912,41,0.052680016
536870912,40,0.038269997
536870912,39,0.087029934
536870912,38,0.034830093
536870912,37,0.038589954
536870912,36,0.030279875
536870912,35,0.035229921
536870912,34,0.051349878
536870912,33,0.036570072
536870912,32,0.05817008
536870912,31,0.032029867
536870912,30,0.029520035
536870912,29,0.042789936
536870912,28,0.029070139
536870912,27,0.027289867
536870912,26,0.027709961
536870912,25,0.041049957
536870912,24,0.026259899
536870912,23,0.026979923
536870912,22,0.022920132
536870912,21,0.02835989
536870912,20,0.044229984
536870912,19,0.024260044
536870912,18,0.023459911
536870912,17,0.023790121
536870912,16,0.023110151
536870912,15,0.02105999
536870912,14,0.021290064
536870912,13,0.020259857
536870912,12,0.01947999
536870912,11,0.022369862
536870912,10,0.02173996
536870912,9,0.043859959
536870912,8,0.019579887
536870912,7,0.020430088
536870912,6,0.018460035
536870912,5,0.020519972
536870912,4,0.021219969
536870912,3,0.018280029
536870912,2,0.017539978
536870912,1,0.018549919
268435456,50,0.046969891
268435456,49,0.045099974
268435456,48,0.045099974
268435456,47,0.044979811
268435456,46,0.043760061
268435456,45,0.043659925
268435456,44,0.071020126
268435456,43,0.041100025
268435456,42,0.039119959
268435456,41,0.04508996
268435456,40,0.039400101
268435456,39,0.040499926
268435456,38,0.033799887
268435456,37,0.036299944
268435456,36,0.040699959
268435456,35,0.033049822
268435456,34,0.038110018
268435456,33,0.049250126
268435456,32,0.032170057
268435456,31,0.032429934
268435456,30,0.030489922
268435456,29,0.029509783
268435456,28,0.030210018
268435456,27,0.029880047
268435456,26,0.029040098
268435456,25,0.028779984
268435456,24,0.038269997
268435456,23,0.02609992
268435456,22,0.027469873
268435456,21,0.042129993
268435456,20,0.025229931
268435456,19,0.039570093
268435456,18,0.022959948
268435456,17,0.023599863
268435456,16,0.023139954
268435456,15,0.024580002
268435456,14,0.023750067
268435456,13,0.038339853
268435456,12,0.024009943
268435456,11,0.04440999
268435456,10,0.022710085
268435456,9,0.044810057
268435456,8,0.019880056
268435456,7,0.018980026
268435456,6,0.019589901
268435456,5,0.017179966
268435456,4,0.018280029
268435456,3,0.021850109
268435456,2,0.018330097
268435456,1,0.025969982
134217728,50,0.046489954
134217728,49,0.045689821
134217728,48,0.043680191
134217728,47,0.041019917
134217728,46,0.040570021
134217728,45,0.038569927
134217728,44,0.054309845
134217728,43,0.044119835
134217728,42,0.03918004
134217728,41,0.046000004
134217728,40,0.038570166
134217728,39,0.037420034
134217728,38,0.034250021
134217728,37,0.039360046
134217728,36,0.035589933
134217728,35,0.033260107
134217728,34,0.034060001
134217728,33,1.862429857
134217728,32,0.051180124
134217728,31,0.04350996
134217728,30,0.043869972
134217728,29,0.042900085
134217728,28,0.053369999
134217728,27,0.037269831
134217728,26,0.067819834
134217728,25,0.036750078
134217728,24,0.043200016
134217728,23,0.042809963
134217728,22,0.035449982
134217728,21,0.036140203
134217728,20,0.242200136
134217728,19,0.032949924
134217728,18,0.030019999
134217728,17,0.02828002
134217728,16,0.028759956
134217728,15,0.024830103
134217728,14,0.023000002
134217728,13,0.025279999
134217728,12,0.027789831
134217728,11,0.026690006
134217728,10,0.021030188
134217728,9,0.023090124
134217728,8,0.018779993
134217728,7,0.0207901
134217728,6,0.017620087
134217728,5,0.020120144
134217728,4,0.018490076
134217728,3,0.017639875
134217728,2,0.017529964
134217728,1,0.018850088
67108864,50,0.04941988
67108864,49,0.058909893
67108864,48,0.046090126
67108864,47,0.043449879
67108864,46,0.042920113
67108864,45,0.044389963
67108864,44,0.046060085
67108864,43,0.047470093
67108864,42,0.063519955
67108864,41,0.041100025
67108864,40,0.03757
67108864,39,0.050979853
67108864,38,0.04482007
67108864,37,0.041879892
67108864,36,0.046560049
67108864,35,0.03869009
67108864,34,0.04824996
67108864,33,0.036360025
67108864,32,0.036520004
67108864,31,0.041879892
67108864,30,0.033790112
67108864,29,0.031330109
67108864,28,0.031460047
67108864,27,0.038980007
67108864,26,0.03234005
67108864,25,0.046869993
67108864,24,0.030750036
67108864,23,0.030210018
67108864,22,0.028680086
67108864,21,0.02609992
67108864,20,0.027050018
67108864,19,0.025399923
67108864,18,0.025170088
67108864,17,0.025510073
67108864,16,0.025949955
67108864,15,0.02538991
67108864,14,0.023419857
67108864,13,0.025189877
67108864,12,0.021899939
67108864,11,0.020960093
67108864,10,0.242869854
67108864,9,0.033370018
67108864,8,0.021879911
67108864,7,0.02215004
67108864,6,0.022240162
67108864,5,0.019989967
67108864,4,0.021840096
67108864,3,0.018959999
67108864,2,0.019449949
67108864,1,0.020889997
33554432,50,0.046030045
33554432,49,0.046790123
33554432,48,0.048780203
33554432,47,0.041490078
33554432,46,0.075309992
33554432,45,0.041130066
33554432,44,0.038899899
33554432,43,0.039429903
33554432,42,0.052629948
33554432,41,0.036339998
33554432,40,0.036239862
33554432,39,0.035600185
33554432,38,0.035820007
33554432,37,0.032619953
33554432,36,0.04776001
33554432,35,0.037930012
33554432,34,0.033280134
33554432,33,0.033040047
33554432,32,0.030960083
33554432,31,0.030319929
33554432,30,0.02967
33554432,29,0.028049946
33554432,28,0.028759956
33554432,27,0.02944994
33554432,26,0.030450106
33554432,25,0.030629873
33554432,24,0.028120041
33554432,23,0.04689002
33554432,22,0.050019979
33554432,21,0.026299953
33554432,20,0.026080132
33554432,19,5.018640041
33554432,18,0.024809837
33554432,17,0.034009933
33554432,16,0.067559958
33554432,15,0.025160074
33554432,14,0.023280144
33554432,13,0.023859978
33554432,12,0.024790049
33554432,11,0.022899866
33554432,10,0.024179935
33554432,9,0.022000074
33554432,8,0.021349907
33554432,7,0.042789936
33554432,6,0.020149946
33554432,5,0.234789848
33554432,4,0.021320105
33554432,3,0.019629955
33554432,2,0.019109964
33554432,1,0.020070076
16777216,50,0.041620016
16777216,49,0.050259829
16777216,48,0.041559935
16777216,47,0.043909788
16777216,46,0.045860052
16777216,45,0.045300007
16777216,44,0.047539949
16777216,43,0.057290077
16777216,42,0.036099911
16777216,41,0.057060003
16777216,40,0.038269997
16777216,39,0.033810139
16777216,38,0.033310175
16777216,37,0.035660028
16777216,36,5.029459953
16777216,35,0.045819998
16777216,34,0.051970005
16777216,33,0.039330006
16777216,32,0.050649881
16777216,31,0.056139946
16777216,30,0.068860054
16777216,29,0.031620026
16777216,28,0.029720068
16777216,27,0.03102994
16777216,26,0.038159847
16777216,25,0.029110193
16777216,24,0.029759884
16777216,23,0.028599977
16777216,22,0.035509825
16777216,21,0.028050184
16777216,20,5.017750025
16777216,19,0.024840117
16777216,18,0.035009861
16777216,17,0.026859999
16777216,16,0.027420044
16777216,15,0.028620005
16777216,14,0.024549961
16777216,13,0.023559809
16777216,12,0.022329807
16777216,11,0.021909952
16777216,10,0.020760059
16777216,9,0.033869982
16777216,8,0.031000137
16777216,7,0.021870136
16777216,6,0.023899794
16777216,5,0.020809889
16777216,4,0.027199984
16777216,3,0.021520138
16777216,2,0.021790028
16777216,1,0.028869867
8388608,50,0.041579962
8388608,49,0.041990042
8388608,48,0.053100109
8388608,47,0.089509964
8388608,46,0.050850153
8388608,45,0.062729836
8388608,44,0.069949865
8388608,43,0.043030024
8388608,42,0.036070108
8388608,41,0.041419983
8388608,40,0.070460081
8388608,39,0.056010008
8388608,38,0.041040182
8388608,37,0.050280094
8388608,36,0.036149979
8388608,35,0.050649881
8388608,34,0.056999922
8388608,33,0.033039808
8388608,32,0.052029848
8388608,31,0.032130003
8388608,30,0.034919977
8388608,29,0.044480085
8388608,28,0.028539896
8388608,27,0.051110029
8388608,26,0.026039839
8388608,25,0.027930021
8388608,24,0.024330139
8388608,23,0.023689985
8388608,22,0.022680044
8388608,21,0.045809984
8388608,20,0.025030136
8388608,19,0.029839993
8388608,18,0.034070015
8388608,17,0.047260046
8388608,16,0.024689913
8388608,15,0.025050163
8388608,14,0.024090052
8388608,13,0.023180008
8388608,12,0.022589922
8388608,11,0.02241993
8388608,10,0.022250175
8388608,9,0.022310019
8388608,8,0.019999981
8388608,7,0.020430088
8388608,6,0.019999981
8388608,5,0.019799948
8388608,4,0.019380093
8388608,3,0.020889997
8388608,2,0.018589973
8388608,1,0.019840002
4194304,50,0.04455018
4194304,49,0.03903985
4194304,48,0.038369894
4194304,47,0.039079905
4194304,46,0.059049845
4194304,45,0.062229872
4194304,44,0.037389994
4194304,43,0.038500071
4194304,42,0.05313015
4194304,41,0.035699844
4194304,40,0.035959959
4194304,39,0.041640043
4194304,38,0.039999962
4194304,37,0.042510033
4194304,36,0.056550026
4194304,35,0.03433013
4194304,34,0.03433013
4194304,33,0.033200026
4194304,32,0.033059835
4194304,31,0.030240059
4194304,30,0.031090021
4194304,29,0.030500174
4194304,28,0.052899837
4194304,27,0.029220104
4194304,26,0.028949976
4194304,25,0.027179956
4194304,24,0.028480053
4194304,23,0.024670124
4194304,22,0.024610043
4194304,21,0.024510145
4194304,20,0.023689985
4194304,19,0.033669949
4194304,18,0.02414012
4194304,17,0.047640085
4194304,16,0.020889997
4194304,15,0.023020029
4194304,14,0.02256012
4194304,13,0.020970106
4194304,12,0.01967001
4194304,11,0.02057004
4194304,10,0.019690037
4194304,9,0.019649982
4194304,8,0.018729925
4194304,7,0.018889904
4194304,6,0.019350052
4194304,5,0.01838994
4194304,4,0.016619921
4194304,3,0.020679951
4194304,2,0.020969868
4194304,1,0.01846981
2097152,50,0.0426898
2097152,49,0.047960043
2097152,48,0.038399935
2097152,47,0.040929794
2097152,46,0.055900097
2097152,45,0.038230181
2097152,44,0.037619829
2097152,43,0.037430048
2097152,42,0.042749882
2097152,41,0.045060158
2097152,40,0.037669897
2097152,39,0.033890009
2097152,38,0.034090042
2097152,37,0.034290075
2097152,36,0.058250189
2097152,35,0.032629967
2097152,34,0.05328989
2097152,33,0.033659935
2097152,32,0.054830074
2097152,31,0.02947998
2097152,30,0.065320015
2097152,29,0.046629906
2097152,28,0.029390097
2097152,27,0.031340122
2097152,26,0.031039953
2097152,25,0.038700104
2097152,24,0.028499842
2097152,23,0.028609991
2097152,22,0.028069973
2097152,21,0.026609898
2097152,20,0.025699854
2097152,19,0.024469852
2097152,18,0.024699926
2097152,17,0.023099899
2097152,16,0.023409843
2097152,15,0.023229837
2097152,14,0.023940086
2097152,13,0.022259951
2097152,12,0.02312994
2097152,11,0.022430182
2097152,10,0.021579981
2097152,9,0.021500111
2097152,8,0.017769814
2097152,7,0.018840075
2097152,6,0.018810034
2097152,5,0.019529819
2097152,4,0.019360065
2097152,3,0.020290136
2097152,2,0.017409801
2097152,1,0.019299984
1048576,50,0.044239998
1048576,49,0.047039986
1048576,48,0.041810036
1048576,47,0.065000057
1048576,46,0.057030201
1048576,45,0.039770126
1048576,44,0.055209875
1048576,43,0.059770107
1048576,42,0.036629915
1048576,41,0.054500103
1048576,40,0.040329933
1048576,39,0.03666997
1048576,38,0.03621006
1048576,37,0.056689978
1048576,36,0.038350105
1048576,35,0.034749985
1048576,34,0.038619995
1048576,33,0.03215003
1048576,32,0.031060219
1048576,31,0.028179884
1048576,30,0.028120041
1048576,29,0.049060106
1048576,28,0.073019981
1048576,27,0.026350021
1048576,26,0.048180103
1048576,25,0.025979996
1048576,24,0.025160074
1048576,23,0.023770094
1048576,22,0.024770021
1048576,21,0.022959948
1048576,20,0.021759987
1048576,19,0.021409988
1048576,18,0.024970055
1048576,17,0.022549868
1048576,16,0.02154994
1048576,15,0.046979904
1048576,14,0.026930094
1048576,13,0.024199963
1048576,12,0.038130045
1048576,11,0.031820059
1048576,10,0.030860186
1048576,9,0.032459974
1048576,8,0.019099951
1048576,7,0.018939972
1048576,6,0.020040035
1048576,5,0.020950079
1048576,4,0.018949986
1048576,3,0.024100065
1048576,2,0.021669865
1048576,1,0.019959927
524288,50,0.068029881
524288,49,0.039819956
524288,48,0.064460039
524288,47,0.037890196
524288,46,0.038130045
524288,45,0.060760021
524288,44,0.04369998
524288,43,0.038089991
524288,42,0.056920052
524288,41,0.037330151
524288,40,0.035400152
524288,39,0.06043005
524288,38,0.032000065
524288,37,0.041270018
524288,36,0.094049931
524288,35,0.030110121
524288,34,0.034620047
524288,33,0.056109905
524288,32,0.030149937
524288,31,0.029470205
524288,30,0.051859856
524288,29,0.083930016
524288,28,0.031620026
524288,27,0.02947998
524288,26,0.030519962
524288,25,0.02794981
524288,24,0.02512002
524288,23,0.025290012
524288,22,0.048370123
524288,21,0.02448988
524288,20,0.023329973
524288,19,0.022700071
524288,18,0.023639917
524288,17,0.024159908
524288,16,0.023739815
524288,15,0.022259951
524288,14,0.023380041
524288,13,0.020620108
524288,12,0.023590088
524288,11,0.020730019
524288,10,0.028539896
524288,9,0.024319887
524288,8,0.018749952
524288,7,0.019189835
524288,6,0.018190145
524288,5,0.018829823
524288,4,0.017549992
524288,3,0.019199848
524288,2,0.017750025
524288,1,0.01850009
262144,50,0.048179865
262144,49,0.057240009
262144,48,0.042289972
262144,47,0.040590048
262144,46,0.040469885
262144,45,0.056129932
262144,44,0.043339968
262144,43,0.044840097
262144,42,0.044850111
262144,41,0.056239843
262144,40,0.042089939
262144,39,0.040280104
262144,38,0.067399979
262144,37,0.051680088
262144,36,0.037760019
262144,35,0.038599968
262144,34,0.040090084
262144,33,0.03956008
262144,32,0.052489996
262144,31,0.037489891
262144,30,0.029959917
262144,29,0.041980028
262144,28,0.036199808
262144,27,0.066410065
262144,26,0.162450075
262144,25,0.069679976
262144,24,0.067250013
262144,23,0.051039934
262144,22,0.029839993
262144,21,0.038250208
262144,20,5.025699854
262144,19,0.046740055
262144,18,0.024300098
262144,17,5.026309967
262144,16,0.082070112
262144,15,0.054209948
262144,14,0.074740171
262144,13,0.056190014
262144,12,0.023759842
262144,11,0.048990011
262144,10,0.024679899
262144,9,0.03098011
262144,8,0.025579929
262144,7,0.020639896
262144,6,0.021840096
262144,5,0.021239996
262144,4,0.021559954
262144,3,0.019490004
262144,2,0.019770145
262144,1,0.02004981
131072,50,0.131610155
131072,49,0.069479942
131072,48,0.092969894
131072,47,0.114229918
131072,46,0.075289965
131072,45,0.096260071
131072,44,0.066810131
131072,43,0.040959835
131072,42,0.082899809
131072,41,0.088190079
131072,40,11.90563989
131072,39,0.137419939
131072,38,0.099440098
131072,37,0.106639862
131072,36,0.070960045
131072,35,0.068759918
131072,34,5.032979965
131072,33,0.083879948
131072,32,0.080009937
131072,31,5.156869888
131072,30,6.38725996
131072,29,0.089190006
131072,28,0.030149937
131072,27,0.032119989
131072,26,0.057250023
131072,25,0.06167984
131072,24,0.071810007
131072,23,0.02741003
131072,22,0.046559811
131072,21,0.026730061
131072,20,0.023799896
131072,19,0.024100065
131072,18,0.049800158
131072,17,0.023740053
131072,16,0.024019957
131072,15,0.052589893
131072,14,0.024629831
131072,13,0.044780016
131072,12,0.022850037
131072,11,0.022729874
131072,10,0.024569988
131072,9,0.025470018
131072,8,0.022089958
131072,7,0.021849871
131072,6,0.02060008
131072,5,0.018820047
131072,4,0.055280209
131072,3,0.019580126
131072,2,0.018170118
131072,1,0.018790007
65536,50,0.091909885
65536,49,0.049610138
65536,48,0.124559879
65536,47,0.044479847
65536,46,0.053080082
65536,45,0.095700026
65536,44,0.068349838
65536,43,0.041790009
65536,42,0.066920042
65536,41,0.042950153
65536,40,0.047120094
65536,39,0.035739899
65536,38,0.072419882
65536,37,0.034759998
65536,36,0.040469885
65536,35,0.033679962
65536,34,0.032109976
65536,33,0.032480001
65536,32,0.053970098
65536,31,0.055219889
65536,30,0.048779964
65536,29,0.028949976
65536,28,0.03256011
65536,27,0.028869867
